Hybridization REF	TCGA-AN-A049-01A-21D-A00Y-05	TCGA-AN-A049-01A-21D-A00Y-05	TCGA-AN-A049-01A-21D-A00Y-05	TCGA-AN-A049-01A-21D-A00Y-05
cg21518938	0.0111545611564741	RBBP8	18	20513051
cg21518947	0.627320262610319	CABP4	11	67222648
cg21519900	NA	C20orf186	20	31670612
cg21521452	0.011024216721987	NA	NA	0
cg21522303	0.0086129141852432	ST6GALNAC2	17	74581331
cg21522797	NA		16	81806083
cg21522988	0.921396721930249	FAR2	12	29376872
cg21523528	0.0138013858275873	CBFA2T2	20	32077966
cg21526212	0.0151723222943841	PTCH1	9	98271631
cg21529533	0.423312066219704	HLA-G	6	29796015
cg21529807	0.252278082176933	CEACAM4	19	42134478
cg21530453	0.0320070024657737	LOC283856;GNAO1	16	56226346
cg21530890	0.0377246103176715	SOX8	16	1032260
cg21533271	0.540619732426093	NA	NA	0
cg21533958	0.864610351001259	GPR124	8	37653377
cg21537939	NA	SEPT10;ANKRD57	2	110373161
cg21538194	0.0176325063164793	DZIP1L	3	137834582
cg21539243	0.0225186661469608	PHTF1	1	114301432
cg21540749	0.0220585146310019	MOCS2	5	52405349
cg21541083	0.461408975751526	STXBP2	19	7701212
cg21542094	0.0139621093595589	PFKFB3	10	6243955
cg21542793	0.547647226886729	ADRA2B	2	96781891
cg21544377	0.0143302612172842	MIRLET7I;C12orf61	12	62997103
cg21545849	0.0118444903501223	CHD6	20	40247209
cg21546057	0.0140136117156165	FIBP	11	65656326
cg21546671	0.155724010692258	HOXB4	17	46655387
cg21547708	0.016294031472017	SSTR2	17	71161160
cg21547976	0.0155818266356565	STK11	19	1206451
cg21548414	0.0119250056375557	CLIC5	6	45983585
cg21548788	0.0120805830962463	CCNI	4	77997565
cg21549639	0.013623712512636	TOMM40	19	45394156
cg21549904	0.0153778881452182	GALNT7	4	174090558
cg21550442	0.204211889553249	C19orf46	19	36499839
cg21550483	0.640220128438754	CLEC10A	17	6984106
cg21552947	0.0186258450597982	MED16	19	893353
cg21553524	0.0582693210932926	TMEM178	2	39893185
cg21553596	NA	FAM3B	21	42688635
cg21554249	0.046050653654146	SUOX	12	56390073
cg21554552	0.467997331655464	RASSF1	3	50378425
cg21557231	0.69723733944474	MCF2	X	138725077
cg21559783	0.0170448436337015	C9orf163;SEC16A	9	139378129
cg21561142	0.0210138639222758	DEK	6	18265208
cg21561173	0.0724274637230131	NA	NA	0
cg21565972	0.910590559611366	CCDC57	17	80109576
cg21566550	0.0109482280863323	BMPR2	2	203240691
cg21567017	0.863482328672054	CXorf58;APOO	X	23927284
cg21567332	NA	HCCA2	11	1501640
cg21570220	0.0956970929258216	SLC11A2	12	51419900
cg21570468	0.0165224553303084	RBL1	20	35724588
cg21570818	NA	FUT5	19	5870366
cg21571665	0.0209703096227483	ZNF410	14	74353524
cg21571937	0.0175621851321862	FZD2	17	42634416
cg21572316	0.0276281657022317	ABCA1	9	107690018
cg21572897	0.687970102053904	CD80	3	119277821
cg21572997	0.0148098220389828	LRP5	11	68080756
cg21573601	0.0111953587366776	PTEN;KILLIN	10	89622589
cg21574400	0.0251795412029625	LIPG	18	47088309
cg21574752	0.0264779543032278	TSGA13;COPG2	7	130354027
cg21575929	0.965766226944616	ADRA1B	5	159344281
cg21576698	0.046920389538215	LRRC41;UQCRH	1	46767971
cg21577049	0.668448854567388	WDR69	2	228736449
cg21578207	0.277857525195532	RNF220	1	44870088
cg21578541	0.697869788598819	TLR9	3	52260090
cg21578906	0.549224191247143	SLC5A4	22	32651345
cg21581873	0.297540551618887	PLEKHA6	1	204329307
cg21584430	0.58566081405286	C22orf45;ADORA2A	22	24829462
cg21584983	0.0117896268747147	ECSIT	19	11640070
cg21586107	0.0121481040642589	TMSB10	2	85132797
cg21587861	0.0159141458388144	BICD1	12	32260103
cg21588305	0.931286910626465	BLCAP;NNAT	20	36149455
cg21589115	0.456206420456831	DKKL1;TEAD2	19	49867114
cg21589280	0.00985851419425859	DDAH1	1	85930151
cg21591452	0.959313183699737	TMEM105	17	79304628
cg21591742	0.646204405326021	HOXD10	2	176980998
cg21595737	0.0376176531358376	GMFB	14	54955895
cg21596317	0.0221792376944514	PAM	5	102201545
cg21596858	0.900025408368458	DCST1;DCST2	1	155007254
cg21597649	0.0195201073821106	TMEM106B	7	12251342
cg21599792	0.0166445802545171	FZD4	11	86666851
cg21600563	0.00834103183515219	FBXO33	14	39901846
cg21601405	0.687168757579384	CD40	20	44747006
cg21602160	0.176940671399625	AOC3	17	41003272
cg21602520	0.0288024316616785	BCL2	18	60985380
cg21604042	0.149572676038958	SCUBE3	6	35181401
cg21604615	NA	SYTL1	1	27668610
cg21604803	0.655120721676293	CPT1C	19	50194662
cg21604856	0.418369513034268	ZNF280A	22	22874677
cg21605986	0.011899856059237	KIAA1191	5	175788725
cg21606237	0.0267740088538969	STX17	9	102668725
cg21607066	0.0126062025280811	PHIP	6	79787807
cg21607649	0.152060173101557		10	134884177
cg21608116	NA	SUGT1P1;NFX1	9	33290203
cg21608192	0.319294791266141	XYLT1	16	17563827
cg21608489	0.0655656467988245	POU2F2	19	42637137
cg21609430	0.0171008235554518	ESYT1	12	56522453
cg21610192	0.0224154616575371	DYNC1LI2	16	66784977
cg21610516	0.116298772601531	MTHFD1L	6	151186758
cg21611708	0.94401127515222	TGM3	20	2277040
cg21612046	0.0120422339056642		19	58071269
cg21613754	0.671893852882249	AAMP;PNKD	2	219133847
cg21614231	0.928819411707715	SUGT1P1;BAG1;CHMP5	9	33266196
cg21614638	0.107438020530711	DAPP1	4	100737821
cg21615127	NA	TMCO4	1	20126875
cg21615171	0.942780703843366	SLC22A13	3	38307564
cg21615663	0.274626876884112	IQCK;C16orf88	16	19727911
cg21616088	0.0851608367804574	FBXL4	6	99396064
cg21618439	NA	CORO2A	9	100954694
cg21618713	0.0120063564487549	ARFIP1;TIGD4	4	153701330
cg21621114	0.316552111877194	CRX	19	48325360
cg21621204	0.692740014877234	HTN1	4	70916719
cg21621248	0.350865384704232	CTNNA2;LRRTM1	2	80531842
cg21623671	0.185192989444614	ANXA6	5	150536851
cg21624282	0.403997960636942	C13orf28	13	113030783
cg21624359	0.831594770448923	FFAR3	19	35848801
cg21624883	0.0192530839635123	IPPK	9	95432804
cg21625881	0.660748357981695	GNAS	20	57430313
cg21626086	0.866425887116524	C6orf81;LOC285847	6	35704928
cg21627181	NA	SLC17A4	6	25754190
cg21628553	0.852454229701552	NPBWR2	20	62738197
cg21629895	0.651142657353622	DNMT3A	2	25565795
cg21631409	NA	ALDH3B2	11	67449882
cg21631754	0.967314367886758	EXOC3L2	19	45737485
cg21633208	0.021994465621461	SH2B3	12	111843286
cg21633698	0.826939367994263	NA	NA	0
cg21634602	0.0116143907123567	APC	5	112073570
cg21636577	0.791348075554479	ACADVL;DLG4	17	7121881
cg21636748	0.0206488206492467	NA	NA	0
cg21637033	0.0147720556669374	TEAD4	12	3068077
cg21638219	0.0234624018433376	HACL1;BTD	3	15643617
cg21639401	0.823783308770807	LOC388387	17	41050668
cg21639968	0.00920971644795481	UBE2M;LOC100131691	19	59070227
cg21640749	0.813485128803666	RAB37;CD300LF	17	72709731
cg21642076	NA	TMEM191A	22	21054903
cg21642649	0.019151228096017	C21orf66;C21orf49	21	34144118
cg21643045	0.96009663763629	CCL20	2	228678693
cg21643191	0.895202819814636	ABCB5	7	20685988
cg21643361	0.442827985773947	NA	NA	0
cg21643860	0.0131627653510301	TUT1	11	62358814
cg21644628	0.872940255116541	HEATR3	16	50099438
cg21644826	0.142061519255603	ACSM3	16	20775352
cg21649520	0.85667281710718	PMP2	8	82359799
cg21650900	0.0117259984100594	ARL4C	2	235405122
cg21651436	0.0121522569232481	MAP3K11	11	65381610
cg21652012	0.913435561298694	GABRP	5	170211009
cg21652958	0.444704800903688	THBS2	6	169653961
cg21655480	0.573870580401887	KLHL34	X	21677052
cg21655693	NA	SYMPK	19	46365818
cg21655790	0.101294107880837	NA	NA	0
cg21656748	0.0126782575245703	SCARB2	4	77135347
cg21657816	NA	COQ7	16	19079446
cg21658946	0.0127491093631129	COG8;PDF	16	69364455
cg21660130	0.867363981962363	CLCNKB	1	16370243
cg21660392	0.204964518215042	ABCA8	17	66950545
cg21660424	0.0224512319571283	IPO4	14	24658101
cg21660687	0.0155353251134748	GLI1	12	57853396
cg21660727	0.0264610475577138	PCGF3	4	699950
cg21663122	0.528641667470299	HIST1H2BH;HIST1H3F	6	26250936
cg21663431	0.46884537488951	SLC44A2	19	10736355
cg21663580	0.00959770956356357	PTK7	6	43044771
cg21663722	0.718466783824534	NA	NA	0
cg21664310	0.0312985696502599	LSM4	19	18434339
cg21664828	0.0512339182388314	ZNF148	3	125094611
cg21665000	0.0234296796144891	MYOCD	17	12569135
cg21665774	0.762380565269035	KIAA0355	19	34790692
cg21666217	0.00996678216499759	TRIM33	1	115053421
cg21666675	0.0327814892459429	TMEM43;CHCHD4	3	14165843
cg21667836	0.395068958940591	PRMT8	12	3599355
cg21667943	0.0728100531273727	ORMDL2;SARNP	12	56210943
cg21669679	0.123328317715398	DCC	18	49866548
cg21671476	NA	MYL9	20	35169609
cg21672276	0.037606196410152	ZNF502	3	44754072
cg21673646	0.0103913388564028	SHF	15	45479977
cg21674595	0.424552248116324	NA	NA	0
cg21675030	0.0203035324282008	ABHD10	3	111697974
cg21678388	0.0274671061004283	ZNF354B	5	178286735
cg21680178	0.0231010107165992	GPATCH3	1	27226860
cg21680717	0.0126758980709499	AKAP8;AKAP8L	19	15490914
cg21681756	0.0166660427875787	KBTBD4;NDUFS3	11	47600081
cg21682382	NA	TMEM39B	1	32538052
cg21682826	0.0219938823912821	HERPUD1	16	56965767
cg21682902	0.961384857237622	HAL	12	96390960
cg21684385	0.0168343471498372	ADAT2;PEX3	6	143772210
cg21685266	0.0892414682935138	EHHADH	3	184971652
cg21685427	NA	SGK2	20	42187356
cg21685565	0.0118871103449423	GNA12	7	2883529
cg21686523	0.0107517936491221	INTS12;GSTCD	4	106629581
cg21686900	0.00756286644355963	DAZAP2	12	51632663
cg21686987	0.78386448680474	CTRB1	16	75252973
cg21688264	0.240688159267247	SNAP91	6	84418724
cg21688707	0.0232494419119928	HNRPDL;ENOPH1	4	83350844
cg21690806	NA	SLC9A8	20	48429803
cg21690892	0.95696822632156	GUCA1B	6	42162428
cg21692936	0.0205411990245863	SLC3A2;SNORD27;SNHG1;SNORD25;SNORD26	11	62623994
cg21693321	0.585489970026906	MED12	X	70338331
cg21693780	0.0185310052507369	DDX1	2	15731793
cg21694349	0.0300899941345765	FBXO24;LRCH4	7	100184161
cg21695020	0.901756036431822	DPEP3	16	68014626
cg21696393	0.690750641671812	SOX8	16	1030401
cg21697134	0.0488178002852522	FN3K	17	80693839
cg21697779	0.570454500704379	FUNDC2	X	154255534
cg21698790	0.00992536643416423	HRK	12	117319264
cg21700070	0.0178644920675783	CNOT3	19	54641527
cg21700166	0.056083709603732	GPR68	14	91720227
cg21703138	0.0120736363355408	PPP2CA	5	133561950
cg21703572	0.0333379662117426	C22orf13;SNRPD3	22	24951237
cg21705120	0.0269442749716411	UBE2G1	17	4270245
cg21706946	0.805921105432938	NA	NA	0
cg21707816	NA	EXOG	3	38537451
cg21709140	0.0152894134969766	GORASP2	2	171785487
cg21710060	0.967151503619478	GRK1	13	114321749
cg21712678	0.0223481797388651	ZC3H7B	22	41697701
cg21712685	0.022812455160803	C6orf126	6	35744605
cg21713257	0.0134736571486786	ETFDH;C4orf46	4	159593619
cg21713812	0.00992645272803781	KHDRBS1	1	32480195
cg21715963	0.0690715151405433	C1orf51	1	150254838
cg21716693	0.771353875972819	CPNE5	6	36806882
cg21717724	NA	PSMD5;LOC253039	9	123604514
cg21718857	0.030715147975011	DLL3	19	39989592
cg21721126	0.0124533388863729	TTC35	8	109456101
cg21721155	0.0249982753175588	HADH	4	108910787
cg21721865	0.018883981154357	UFM1	13	38923576
cg21722058	0.0249744345771899	PLK4	4	128802226
cg21722680	0.0103027636966654	TBK1	12	64846210
cg21723486	0.946100207921644	TP63	3	189349323
cg21727574	0.919690182157951	ZNF137	19	53098913
cg21728447	0.0258588871614133	ALDH4A1	1	19229118
cg21729186	NA	HIST1H4H	6	26285766
cg21730067	0.00952297238959474	LOC492303;ZNF326	1	90460918
cg21731286	NA	TAS1R2	1	19186805
cg21732383	0.182294984720439	THBS2	6	169654692
cg21736205	NA		7	92100314
cg21736592	0.0469689695704541	CYTH4	22	37678450
cg21740204	0.0281492294308699	SMC5	9	72873544
cg21742836	0.201881956643536	PPP4C	16	30086175
cg21743569	0.0172754074502404	NR1H2	19	50879963
cg21743649	0.931373758241518	PGAP2;NUP98	11	3820252
cg21743830	0.862879105578622	CCL25	19	8117966
cg21745164	0.562456817179904	CHP2	16	23765304
cg21745320	0.0390778183468709	SMG6;SRR	17	2207495
cg21746459	0.0197859672386236	MRPL50;ZNF189	9	104160900
cg21746887	0.0529073940211919	FZD1	7	90893279
cg21747271	0.0947276077733659	AIP	11	67250052
cg21750545	0.0137139066705972	DCUN1D4	4	52709356
cg21750589	0.592142596054522	ZNF323;ZKSCAN3	6	28321301
cg21750602	0.897531038106243	PPP2R2D	10	133748026
cg21750887	0.836437496474986	CPA6	8	68658237
cg21751787	0.0117915192683821	LMAN2	5	176778504
cg21753834	0.022015747929227	PTRH1;TTC16	9	130477671
cg21754343	0.863307268495452	LCE2B	1	152658797
cg21755709	NA	PDXK	21	45149398
cg21756353	0.00923906408735592	DHPS	19	12792451
cg21759080	0.0120924570781644	STX5	11	62599762
cg21762107	0.0135867569767943	CTSA;NEURL2	20	44519951
cg21762589	0.701896702649923	BNIP3	10	133796476
cg21765730	0.206823663642014	NOX3	6	155777175
cg21768899	0.0112344481509073	C12orf75	12	105724426
cg21769943	NA	PIM1	6	37137738
cg21769969	NA	OSTM1	6	108396498
cg21770145	0.872568952482151	SIRT7;PCYT2	17	79869997
cg21770617	0.861840458042747	FAM3D	3	58652897
cg21771250	0.352910820011888	FAM83F	22	40406049
cg21772838	0.00913539334029483	AURKA;CSTF1	20	54967497
cg21774863	0.0136149991953507	RAB28	4	13486498
cg21781546	0.737340572550737	BCS1L	2	219525807
cg21783004	0.905021489198101	LECT2	5	135290288
cg21784498	0.0117798591463285	TMEM97	17	26645922
cg21784940	NA	REPIN1	7	150067807
cg21785260	0.0216695188892667	FAM134A;C2orf24	2	220042096
cg21785307	0.0221832324246255	NA	NA	0
cg21785536	0.0647917059213537	C3orf64	3	69063328
cg21787206	0.0226640734016028	PSMD9	12	122326515
cg21787280	0.932177897970086	SNW1;C14orf178	14	78225551
cg21787291	0.575346868592964	NKAIN2	6	124125170
cg21788470	0.910569788332916	NA	NA	0
cg21789545	NA	COL9A1	6	71012391
cg21790626	0.112359416687065	ZNF154	19	58220494
cg21792432	0.763491479367319	POT1	7	124538660
cg21792737	0.100146959984749	NOX3	6	155776999
cg21794225	0.423680927214656	PRKD1	14	30397464
cg21795497	NA	C11orf63	11	122753326
cg21796234	0.0171955192413927	C3orf23	3	44379533
cg21796825	0.0085618130764096	TMEM5	12	64173751
cg21800088	0.0124912578750217	POLR2B;C4orf14	4	57844931
cg21800439	0.0144609501696883	STAT2	12	56753886
cg21801378	0.0295365445611986	BRUNOL6	15	72612125
cg21802726	0.0234438118431962	EDEM2	20	33735257
cg21803417	0.0233877116973693	MTRR;FASTKD3	5	7868887
cg21803680	0.0158281892014182	TMEM169;PECR	2	216946845
cg21804822	0.0132942516689339	ORAOV1	11	69489974
cg21804950	0.156460668373864	NA	NA	0
cg21807589	0.38917461259983	NA	NA	0
cg21808053	0.279237980403279	DIRAS3	1	68513063
cg21815667	0.613752780577129	HOXD8	2	176993841
cg21816539	0.385409643387027	GRIK1	21	31312328
cg21817450	NA	ENOX1	13	44240722
cg21818252	0.0367763153392272	SEC24B	4	110354354
cg21820677	0.0221989208618856	GABRA2	4	46392528
cg21820890	0.965102502068897	PLA2G12B	10	74714375
cg21824213	0.0778285914022047	NA	NA	0
cg21824902	0.00832383277129773	WDTC1	1	27560832
cg21825027	0.0244134050849322	ACP1;SH3YL1	2	264166
cg21825364	0.560782473008678	NA	NA	0
cg21828898	0.0158103519685794	UBA5;ACAD11	3	132379245
cg21829265	0.027915370974507	KIAA1586	6	56911139
cg21830413	0.0146669355791651	VPS26A	10	70884251
cg21831174	0.765923094648212	MASP1	3	187011187
cg21832150	0.0197668918555835	PLEKHN1	1	902025
cg21832243	NA	TTC3;PIGP	21	38444223
cg21833459	0.0200923627426266	FAM111B	11	58873955
cg21835622	0.0153271764205007	DPYSL3	5	146833431
cg21835643	0.75940399134365	MATN4;RBPJL	20	43935361
cg21836062	0.130875962516334	DMD	X	33357661
cg21837443	0.0252069202160145	CCDC109B	4	110481957
cg21838233	0.0171939224753829	TPX2	20	30326920
cg21838334	0.252987354674801	NES	1	156646653
cg21839522	0.0231401451845832	NA	NA	0
cg21840599	0.0280181482424399	PAK2	3	196467454
cg21842274	0.77185279821546	CRHBP	5	76248637
cg21842478	0.0898007034038221	HOXB13	17	46806046
cg21842664	0.0264018500333087	CAB39	2	231578467
cg21844038	0.0280389115022671	FAM100A	16	4665248
cg21844956	0.0208739168256979	TRIM38	6	25963442
cg21845297	0.692785583250274	OTOR	20	16728794
cg21846488	0.654701146453852	LCE4A	1	152680843
cg21846903	0.449919892423805	VTN	17	26697281
cg21849289	0.0109784469345897	C1orf123	1	53686523
cg21850069	0.0212967332893653	TRIM41	5	180649807
cg21850239	0.00760862877739327	POLR2G	11	62528988
cg21850254	0.529661007763935	ZNF570	19	37959853
cg21852292	NA	C1orf115	1	220863407
cg21856603	0.898232983877818		17	3713823
cg21858376	0.0185995103458086	ITPR1	3	4534791
cg21859434	0.043073715242301	CXCR4	2	136876021
cg21860846	0.580701443726302	ELK1	X	47510507
cg21861211	0.0185304954618937	ZFYVE26	14	68283527
cg21862373	NA	SNHG9;RPS2;SNORA78	16	2014791
cg21865006	0.679418427559553	NA	NA	0
cg21869055	0.0197775798229395	KLK10	19	51522454
cg21869532	0.0691513699761851	ZNF561	19	9732024
cg21870662	0.025786548345491	SGSM2;TSR1	17	2241570
cg21870668	0.505148929241825	SNRPN	15	25123731
cg21870884	0.692353318162225	GPR25	1	200842429
cg21872129	0.0247446854651445	PTP4A1	6	64281996
cg21872391	0.0143581077139457	SMNDC1	10	112064057
cg21872393	0.0123137589402027	MYL12A	18	3247654
cg21874193	0.709310761518808	TAS2R19;PRR4;PRH1	12	11174898
cg21875234	0.00921370545672768	GSPT1	16	12009405
cg21877855	0.0176031154231696	ITGB3BP;EFCAB7	1	63989125
cg21878918	0.025570401751699	NDUFA4L2	12	57634762
cg21879981	NA	EPC1	10	32636639
cg21880328	0.563155361415843	CTTNBP2	7	117514017
cg21880903	0.764784769528165	KLB	4	39408665
cg21885525	0.0578262252011925	NA	NA	0
cg21885650	0.0158486396221281	TBCCD1	3	186284968
cg21885995	NA	SRP68	17	74069256
cg21888438	0.384797766213772	MID1IP1	X	38663117
cg21890738	0.0156556480461412	CYB561	17	61523271
cg21892409	0.0520732761210717	C11orf49	11	46958372
cg21892708	NA	PDIA6	2	10954197
cg21893220	0.0120453240676676	SMC2	9	106856376
cg21896452	0.0192208507232372	TPRKB	2	73964413
cg21898046	0.79309174497603	MGAT1	5	180231026
cg21900416	0.0130579732584451	SERTAD3	19	40950172
cg21902119	0.0180067014692383	VAT1	17	41173883
cg21902327	0.54125946395419	FGF6	12	4554786
cg21902346	0.0184449828658028	MACROD1	11	63933484
cg21902544	0.0196330511145346	CBLN2	18	70211515
cg21903324	0.0196751238794318	CABYR	18	21718824
cg21905630	0.0228342792129883	GSX2	4	54965904
cg21906716	0.956198781973116	TP73	1	3579978
cg21907579	0.263330141432939	TBX5	12	114845868
cg21908116	0.01122892373014	LRRC1	6	53659077
cg21908259	0.0247669089387138	FKBP11	12	49318998
cg21909391	NA	LPP;FLJ42393	3	187896222
cg21910663	0.0293861015359191	MGC23284;MVD	16	88730440
cg21911019	0.510728350876785	GPR78	4	8581650
cg21912241	0.0215243439398333	C19orf40;CCDC123	19	33462915
cg21912567	0.0163083014416435	GADD45G	9	92219379
cg21914262	0.0237009858301236	MTIF3	13	28024888
cg21917349	0.535272228995196	APBA2	15	29213860
cg21918026	0.0413593368733881	SLC7A6OS;PRMT7	16	68344902
cg21918500	0.0230843595998204	NA	NA	0
cg21919219	0.366706002954075	NA	NA	0
cg21921474	NA	C1orf172	1	27287181
cg21922574	0.0153701724399659	NETO1	18	70535925
cg21922731	0.223420468500675	HSD17B6	12	57157130
cg21922841	0.0224861224057363	SLC9A3R1	17	72744131
cg21925493	0.0185378606488769	C9orf89	9	95858671
cg21926138	0.301305665417392	C1orf88	1	111889420
cg21926612	0.0711541942686384	PACRG;PARK2	6	163149169
cg21927363	NA	C9orf93	9	15552206
cg21927975	0.0282058857691781	GPR153	1	6320757
cg21929875	0.561190553386975	VSIG2	11	124622096
cg21929993	0.018076228970928	RNF130	5	179498114
cg21930712	NA	C19orf75	19	51761116
cg21931212	NA	C12orf57	12	7053223
cg21932800	0.208094755671239	MMGT1	X	135056858
cg21932814	0.556659383642159	CSTA	3	122044172
cg21934269	0.265437895185799	NA	NA	0
cg21935083	NA	RAD50	5	131892314
cg21935292	0.0120174524455578	GNS	12	65152931
cg21937169	0.0316445452069012	ASL	7	65541137
cg21937886	0.0375393845472401	GFPT2	5	179779954
cg21939221	NA	AGBL2	11	47737371
cg21939482	0.0280566063675208	C7orf70	7	6388130
cg21942082	0.070499428845564	RNU5E;RNU5D;ACOT12	5	80690225
cg21942438	NA	ZNF619	3	40518091
cg21942546	NA	ABHD11	7	73154357
cg21942576	0.630074913795046	GPBP1L1	1	46126885
cg21943652	0.00933386787666144	HIPK1	1	114472049
cg21944455	0.885630983524253	GFAP	17	42994269
cg21944757	0.0170993679071313	ARFGAP1	20	61904196
cg21946698	0.978956355916099	RGS11	16	326615
cg21948169	0.0265520198830675	TET1	10	70320051
cg21948655	NA	SMCP	1	152849738
cg21948783	0.16226680798344	WNT1	12	49372474
cg21949305	0.820882934069544	C22orf45;ADORA2A	22	24828655
cg21949781	0.0249328353333984	PSTPIP2	18	43652366
cg21950493	0.0286460523723034	GPN3;C12orf24	12	110907285
cg21950518	0.0601585246123812	IL6ST	5	55290746
cg21951612	0.861240057710722	MRAS	3	138092089
cg21954346	0.0084301570372676	ESRP2	16	68271489
cg21954994	0.0106907044941389	NA	NA	0
cg21955402	0.0187758235027414	SMCR7	17	18163716
cg21958034	0.879582118634506	NA	NA	0
cg21958798	0.0331470376926758	GUCY1A2	11	106890084
cg21959619	0.337602450834323	FBXL6;GPR172A	8	145581006
cg21960110	0.847556117527702	HBZ	16	202482
cg21960882	0.453972964824579	NA	NA	0
cg21961766	0.676411450824199	PRRG2	19	50086378
cg21964481	0.876989739219435	SLC34A3	9	140125696
cg21965997	0.366978174324404	CALY	10	135150367
cg21966410	0.454663546443517	AR	X	66765882
cg21968169	0.0249274682349897	LOC338799;SETD1B	12	122241952
cg21968580	0.0515952164414369	DNAJB4	1	78470640
cg21968796	0.887142084836961	C21orf67;C21orf70	21	46358532
cg21969640	0.741684076614023	NA	NA	0
cg21970438	0.898475917408641	TTLL2	6	167738277
cg21972382	0.0946683670267646	CLIP4	2	29339076
cg21972430	0.0134198691395478	TPD52L1	6	125475126
cg21973276	0.0270875735100047	SMAD6	15	66994600
cg21973517	0.0325962836479556	VGLL4	3	11762253
cg21973800	0.0206975981371506	CINP;TECPR2	14	102829177
cg21974239	0.0661946950425127	MAPK12	22	50700478
