Hybridization REF	TCGA-E2-A14O-01A-31D-A112-05	TCGA-E2-A14O-01A-31D-A112-05	TCGA-E2-A14O-01A-31D-A112-05	TCGA-E2-A14O-01A-31D-A112-05
cg25404088	0.0559445020359625	TRIOBP	22	38143168
cg25406518	0.372724552227624	DAK;DDB1	11	61102165
cg25406735	0.022359672217008	FBXO32	8	124553149
cg25409040	0.156221286277839	CSTF3	11	33183343
cg25410053	0.761473106989325	NA	NA	0
cg25410279	0.444624784107639	LAGE3	X	153707517
cg25411534	0.0289309227837764	TSGA10;C2orf15	2	99758462
cg25411725	0.892142846166932	SLC22A13	3	38306672
cg25412384	0.0349170535622312	LRP10	14	23341283
cg25412453	0.824770741332314	DCST1;DCST2	1	155006219
cg25413757	0.0154437394568264	TMEM206	1	212588395
cg25414165	0.622624048803918	C10orf11	10	77542488
cg25415932	0.048624094602901	OGG1	3	9791051
cg25416014	0.41297099971346	MCF2L2	3	183146809
cg25416363	0.0346062358753294	RBM15	1	110881820
cg25416372	0.199726127469029	S1PR5	19	10628014
cg25417405	0.164498196174538	SLC27A2	15	50474129
cg25418748	0.305184730024224	RUFY1	5	178977236
cg25418831	0.0149333256263171	VPS13A;LOC100286938	9	79792647
cg25420398	0.020050621017137	RYK	3	133968920
cg25420583	0.0256345641687583	WBP1	2	74685602
cg25420952	0.755102934797611	AMBP	9	116841084
cg25421002	0.708867019951467	MMAA	4	146559547
cg25421647	NA	UBE2L3	22	21921833
cg25421694	NA	RAB5A	3	19988396
cg25422943	0.342193535876877	PCDH9	13	67804733
cg25423111	0.818765873688565	TSSK4	14	24675937
cg25423402	0.0747897622599921	IVNS1ABP	1	185286075
cg25423576	0.0200213676409848	RFX6	6	117197952
cg25424525	0.944048818916096	OTUD4	4	146096030
cg25424556	0.397114828400416	USP51	X	55515483
cg25425005	0.931724310551882	HBZ	16	202905
cg25425074	NA	C17orf53	17	42218912
cg25425078	0.311783727017135	CCND2	12	4381777
cg25426302	0.195455883203913	PPT2;PRRT1	6	32120826
cg25426743	0.344958479115077	HOXA3	7	27166103
cg25427580	0.735634291289239	B3GALT1	2	168675357
cg25427638	0.867692915576486	NA	NA	0
cg25428293	0.0330424907007498	HMGXB3;TIGD6	5	149380217
cg25428451	0.0419466836915576	LOC339524	1	87597544
cg25429010	0.0149816112246476	IMP3	15	75932582
cg25430696	0.0258823955823035	TSR1;SGSM2	17	2240014
cg25431974	0.933284963425896	ECEL1	2	233352936
cg25432323	0.0409754924817846	AARS	16	70322827
cg25432696	0.0996692842707545	CXCL6	4	74702728
cg25432997	0.0764464837980735	DVL2	17	7137540
cg25433648	0.172836514130703	S100A14	1	153588782
cg25434223	0.239818227398188	ELAVL3	19	11591491
cg25436946	0.0111167309430459	TMF1	3	69101463
cg25437385	0.687283621949506	SLC35F3	1	234040833
cg25437402	0.0101859090705248	NA	NA	0
cg25438054	0.0238284227997808	NLN;SGTB	5	65017496
cg25438415	0.0393707774804081	ZNF426	19	9648876
cg25438440	0.01174642596116	CLDND1	3	98241168
cg25438963	0.0718226910554917	HIST1H3C	6	26045663
cg25443975	0.965488118861997	BRSK1	19	55794597
cg25446086	0.259741858612694	SYT11	1	155829549
cg25447894	0.317230370201271	CSDC2	22	41957443
cg25448636	0.0109903236908606	FLCN	17	17140084
cg25450806	0.920856864833858	PRDM2	1	14031383
cg25454755	0.0797771629236341	NR4A3	9	102584145
cg25454890	0.0372966112351494	CYP2R1	11	14913620
cg25455753	NA	C15orf32	15	93014970
cg25456959	0.0500791433307861	ASB12	X	63446044
cg25457027	0.971775953183955	PROC	2	128175179
cg25457331	0.0738860266163224	GMPR	6	16238547
cg25458920	0.0307673574949518	NA	NA	0
cg25459323	NA	SEPT3	22	42372359
cg25459778	0.00828215635193538	CRAMP1L	16	1664582
cg25461905	0.961672333004758	C1orf49	1	178481807
cg25461934	NA	PROCR	20	33759150
cg25462291	0.746764674021243	NA	NA	0
cg25462303	0.16909515296933	GCET2	3	111852156
cg25463135	NA	GBP7	1	89641171
cg25463409	NA	COX7B2	4	46848264
cg25463428	0.0325091363998963	TBC1D10B	16	30381109
cg25463779	NA	FAM101A	12	124773236
cg25464840	0.451778715342033	FRMD4A	10	14372910
cg25465406	0.69325840992402	GUCY2D	17	7906098
cg25465634	0.0182704177068286	DLGAP5	14	55658290
cg25466368	0.0179634603442752	HES1	3	193853978
cg25466974	0.00924826422873718	SLC30A1	1	211752620
cg25467043	0.0163831761790471	NA	NA	0
cg25467603	0.00835920230289127	WDR18	19	984168
cg25468723	0.0130993562509368	SEZ6L	22	26566058
cg25470175	0.0280702988509237	FAM73A	1	78245521
cg25473396	0.0235109709214904	NA	NA	0
cg25475171	0.0208335398203543	SV2B	15	91643132
cg25475443	0.902066347674583	CHST15	10	125806388
cg25476145	0.0466572939130307	GALT	9	34646939
cg25477181	0.0222314471154819	PITPNB;LOC284900	22	28314676
cg25477904	NA	PSG1	19	43383405
cg25477928	0.0189318616131894	ITSN2	2	24583610
cg25478157	0.0147615969596539	CEP350	1	179924306
cg25478603	0.173983530292393	ALDH1B1	9	38392535
cg25479216	0.0155280977154702	NANS	9	100818684
cg25481253	0.152968272887604	TAS2R38	7	141673384
cg25482967	0.113747294953735	MRPS10	6	42185468
cg25483003	0.015415567926741	ENTPD2	9	139948856
cg25483839	0.0537143775513002	RAD23B	9	110044887
cg25484319	0.0588665234980023	RDH11	14	68162304
cg25484373	0.0146096541259685	FAM173B;CCT5	5	10250304
cg25484904	0.725879593663545	CWH43	4	48988015
cg25485128	0.0376372603573158	UBA2	19	34919831
cg25485913	0.529176515749382		19	49568962
cg25487438	0.044853451363162	DCAF11	14	24584340
cg25488021	0.913261394175957	EPB41L2	6	131277447
cg25488082	0.0385439492897184	PNO1;WDR92	2	68384862
cg25488206	0.027542899822081	RBM9	22	36236303
cg25488547	0.765442866998086	CHM	X	85303309
cg25490410	NA	TUBGCP5	15	22833975
cg25490411	0.0125996638402478	MANBA	4	103681941
cg25492727	0.0114383950648215	OLA1	2	175113587
cg25494064	0.89208992807386	TMOD1	9	100286340
cg25494227	0.097521524547507	C12orf59	12	10331614
cg25494789	0.0195630286395238	KIF11	10	94353331
cg25495394	0.0128938052166692	SAP18	13	21714725
cg25499017	0.0105012970838475	CIT	12	120315162
cg25499099	0.0279067379401144	TNK1	17	7284662
cg25500285	0.0827741167617435	EIF4EBP1	8	37888493
cg25500444	0.754283722178782	CCDC81	11	86086101
cg25501446	NA		10	62535392
cg25503559	0.165339424387048	MRPL24	1	156710998
cg25505610	0.0164103219339531	EIF3M	11	32605184
cg25505974	0.0107447366322542	C21orf59	21	33984651
cg25506396	0.364813839428044	NA	NA	0
cg25506900	0.0205606261011714	CASKIN2;TSEN54	17	73512855
cg25507001	0.0612977854859855	NME5	5	137475288
cg25509184	0.867989927587368	CFTR	7	117119382
cg25510610	0.0218325445497643	WHSC1L1	8	38240894
cg25511429	0.55871628890127	NRN1	6	6008125
cg25511807	0.583556320813888	MMP7	11	102401438
cg25512587	0.103898011501328	SLC2A6	9	136344026
cg25513133	0.0105783740154327	C6orf72	6	149887296
cg25514304	NA	PSEN2	1	227059109
cg25514503	0.945398275163246	PER3	1	7845070
cg25515063	0.0135277010073331	POP5	12	121019412
cg25516544	0.00848712257265084	SCYL2;DEPDC4	12	100660816
cg25519930	0.0164975273128772	CACNA1C	12	2161640
cg25522312	0.0259384978977644	MAD2L1	4	120988417
cg25523185	NA	CTPS2	X	16730999
cg25523753	0.067699654360189	ABHD2	15	89631191
cg25524350	0.10834022634894	SGCE;PEG10	7	94284893
cg25524473	0.0813281284873314	DUSP5	10	112258394
cg25526759	0.90340208191178	GP1BA	17	4836171
cg25527547	0.431106263161442	ZNHIT1;PLOD3	7	100862300
cg25530169	0.0121322130155146	SPIN1	9	91002900
cg25531166	0.571024098215468	NA	NA	0
cg25533361	0.0188009335022218	EIF3B	7	2395147
cg25533774	0.0560438780657948	SOSTDC1	7	16505409
cg25535027	0.025091272287164	SLC39A7;RXRB	6	33169019
cg25536300	0.00504951848808565	PTBP1	19	797459
cg25536676	0.0143252599696329	DHCR24	1	55353327
cg25537724	0.0114931541784647	MAP4K3	2	39663782
cg25537774	0.00986036041106246	AGPAT2	9	139581745
cg25537962	0.047601225607535	CD109	6	74405564
cg25538571	0.0202303344086239		8	49502710
cg25539131	0.911852796886368	VHL	3	10189941
cg25543604	0.00782882849445429	EID2B	19	40023503
cg25543676	0.0192876624307419	SMARCE1	17	38803968
cg25544551	0.018985883422501	NFYB	12	104531891
cg25545088	0.533398334518292	ABCC10	6	43398446
cg25545182	0.00720116908092281	DRG1	22	31795303
cg25545210	0.827059573184607	NA	NA	0
cg25545845	0.0474300924811483	NA	NA	0
cg25546588	0.0190616840644453	IL15	4	142557391
cg25547939	0.671574577316316	VEGFB;DNAJC4	11	64001094
cg25548825	0.681914526718463	TBX10	11	67407037
cg25549230	0.00848300573963375	ZNF460	19	57791887
cg25549413	0.458613317606651	NA	NA	0
cg25549459	0.331487200249643	POU3F3	2	105471252
cg25550573	0.422748863070237	NA	NA	0
cg25551168	0.660182661447943	AVP	20	3065343
cg25552492	0.725572483884708	LGI3	8	22013999
cg25552889	0.357218168317463	FAM131A	3	184057683
cg25553916	NA	RMND5B	5	177558755
cg25554036	0.0151496596589392	WFS1	4	6271136
cg25555137	0.0115116938989873	BCR	22	23522748
cg25556101	0.0181032439073061	RPS19BP1	22	39928765
cg25557858	0.0314759734527832	EXTL3	8	28558598
cg25558099	0.327069444169028	TOP3A;SMCR8	17	18219121
cg25559100	0.0144281536767891	CSNK2A1	20	524528
cg25559243	0.239542485331975	NA	NA	0
cg25559625	0.0197937020337914	EDN1	6	12290322
cg25560840	0.0244753637701402	KIAA0427	18	46065767
cg25563456	0.707710536920985	WT1;WIT1	11	32456069
cg25563642	0.0130088289873573	RPL18AP3;RPL18A	19	17970314
cg25564800	0.0156140417674851	KPNA1	3	122234134
cg25565479	0.10943312045018	PANX1	11	93861779
cg25567232	0.859482350080531	GSTA5	6	52710314
cg25568243	0.0103213764534109	DEM1	1	40974465
cg25569462	NA	TRIML2	4	189026860
cg25569582	0.0208035303085301	BRD3	9	136933818
cg25572812	0.0499994721943933	DCDC1;DNAJC24	11	31391649
cg25573386	0.0715867783506507	CAPZA3;PLCZ1	12	18890579
cg25574024	0.310178821501813	IGF2AS;INS-IGF2;IGF2	11	2161894
cg25574548	NA	SLMO2	20	57618146
cg25575065	0.0508150918206329	ARSA	22	51066394
cg25575359	0.0145026570256114	PRPF19	11	60673661
cg25577842	0.227260969744684	WIT1	11	32459760
cg25580018	0.0129236770391657	ADAMTSL2	9	136399808
cg25580076	0.726154752035119	C10orf2;MRPL43	10	102748541
cg25583174	0.0203885514690661	FGF2	4	123748386
cg25584626	0.137811701814152	PRR16	5	119800234
cg25587233	0.333943240464043	CRAT;PPP2R4	9	131872005
cg25589890	0.421388053618063	ULBP1	6	150284777
cg25590938	0.0275501085135963	C9orf119;GOLGA2	9	131038362
cg25591670	0.214941982267357	CXorf26	X	75392807
cg25591867	0.064732303049632	CKAP4	12	106641008
cg25593040	0.0246486314706626	DDX18	2	118572325
cg25593948	0.127837896736492	TFAP2B	6	50786670
cg25595446	0.0252999251328541	PRMT1	19	50180579
cg25596297	0.383219796604121	PAX3;CCDC140	2	223162875
cg25598083	0.169624067392352	ACOT2	14	74034893
cg25599211	0.874614575555509	P4HA3	11	74023050
cg25599242	0.0521656941856346	RARRES3	11	63304337
cg25600236	0.285969692501861	NA	NA	0
cg25600606	0.960044112869893	HIPK3	11	33308345
cg25602457	0.0218447341914597	DCC	18	49868101
cg25604883	0.0273944719950873	AK5	1	77747387
cg25605045	0.0109450032561977	ANKRD39	2	97523931
cg25605408	NA	C12orf76	12	110505565
cg25607161	0.124226456757116	OR1A1	17	3117953
cg25608041	0.252386540145869	TBC1D1	4	37891834
cg25608949	0.509851970147771	TMPRSS3	21	43816355
cg25611931	0.0256817580848821	C2CD2L	11	118978508
cg25612145	0.97413959494802	STK31	7	23749639
cg25612480	0.966537142434757	UBE2V2	8	48920460
cg25615963	0.0803524801344392	NA	NA	0
cg25616762	0.017992802738038	CLPTM1L	5	1345650
cg25619607	0.0105968109650974	IMPACT	18	22006735
cg25620220	0.848963249804598	LRRN4CL	11	62457325
cg25622628	0.00893652875934844	C19orf24	19	1275762
cg25623459	0.27351253808616	TNNI2	11	1861344
cg25623640	0.174736082418039	NA	NA	0
cg25624712	0.014499853166911	NA	NA	0
cg25629118	NA		6	146113270
cg25629694	0.0726065253280054	SMURF2	17	62657497
cg25631352	NA	ADD2	2	70995527
cg25632001	0.0227833399944212	MRPL36	5	1799723
cg25632203	0.0184202548831327	ZNF643	1	40915497
cg25634666	0.770734546686666	FOLR3	11	71846788
cg25635316	0.180693730762354	CCDC126	7	23637023
cg25635352	NA	B3GALNT1	3	160822720
cg25635500	0.765395886282712	RASL10A	22	29712139
cg25636075	0.937632273019863	TMEM41A	3	185217761
cg25637824	0.0115556080090843	TMEM48	1	54304148
cg25638984	0.0162523141742252	TMTC2	12	83080830
cg25640176	0.0184566565720345	GFOD2	16	67752877
cg25645462	0.333115802752455	GPR56	16	57653702
cg25645748	0.334254515027488	AKAP14	X	119029933
cg25650110	0.0148453227083963	ZDHHC8	22	20119463
cg25650811	NA	CCDC129	7	31557075
cg25651505	NA	VAMP5	2	85812023
cg25651984	0.330053053677054	MAGEC1	X	140991592
cg25653103	0.0380931262697979	SEPX1	16	1993130
cg25655096	0.569602370945435	LPAR5	12	6745292
cg25657700	0.742629411320472	SNRPN	15	25123491
cg25657834	0.0251317593400397	NTSR2	2	11810365
cg25658178	0.232851530394084	NA	NA	0
cg25658980	0.201918397808286	ALDH16A1;PIH1D1	19	49955004
cg25659818	0.158046767063242	NA	NA	0
cg25661781	0.0740075711143667	WIPI1	17	66454311
cg25661884	0.0788374068655424	RDH8	19	10124267
cg25662535	0.0449108564675387	ART5	11	3663801
cg25662680	0.0125699490274281	CENPT;NUTF2	16	67880587
cg25664034	0.0714355935757322	FLNC	7	128469891
cg25664725	0.00748344467152728	NAGLU	17	40688138
cg25665528	0.897033624959191	C16orf79	16	2260870
cg25665697	0.200435569979918	LCTL	15	66857881
cg25667202	0.0756008627633604	RPS27	1	153963072
cg25668368	0.221860990431192	KCNH7	2	163695882
cg25668626	NA	OAS1	12	113343603
cg25670376	0.766018960037196	MBTD1	17	49295249
cg25670900	0.472517285129999	ZCCHC5	X	77914054
cg25671438	0.63919583126423	ACAP1	17	7240223
cg25671651	0.0200335705771637	ALS2CR8;WDR12	2	203776787
cg25672287	0.00573406677417051	DECR2	16	452092
cg25673373	0.0215113328238029	ARL4D	17	41476379
cg25674286	0.0995814860419953	ADORA3	1	112046915
cg25675349	0.00722275685433883	TEX264	3	51705680
cg25677688	0.491736288224702	TAS2R19;PRR4;PRH1	12	11176386
cg25677709	0.874350336569885	NDST1	5	149900459
cg25680829	NA	LHX4	1	180198309
cg25681177	0.078788929989115	GAPDHS	19	36024313
cg25682080	0.170748437143559	APOA5	11	116663103
cg25682559	0.0154230747792209	FHOD3	18	33877021
cg25682936	0.0851100175720886	SF3A3	1	38455768
cg25683012	0.0117791813124598	BAZ2A	12	57030113
cg25683185	0.414572216381543	ACRBP	12	6756088
cg25683904	0.116124537343921	NA	NA	0
cg25685640	0.0353717161487041	E2F8	11	19262412
cg25685838	0.652339251786565	GDPD2	X	69643844
cg25687894	0.0217959020507095	ACLY	17	40075716
cg25689649	NA	OCEL1	19	17336377
cg25689955	NA	KBTBD4;NDUFS3	11	47601700
cg25690265	0.914152373798733	TMC5	16	19467942
cg25691167	0.0721335013510508	FERD3L	7	19184961
cg25692323	0.104791498817872	ZNF485	10	44101569
cg25692621	0.113630528493404	ASB4	7	95115163
cg25694542	0.006722278807898	ZFYVE1	14	73493846
cg25697050	0.940899045521268	NA	NA	0
cg25697314	0.232908786701273	IL26	12	68619556
cg25699533	0.021730521557666	UBA52	19	18682841
cg25705900	0.136314748434287	RNF144A	2	7057402
cg25707005	0.0735769128507785	DNAJC18	5	138775200
cg25708912	0.760562392606078	DUSP21	X	44703486
cg25710140	0.363161115003079	MID1	X	10852037
cg25711779	0.0587838080796864	EFEMP1	2	56149825
cg25712380	0.780494210719417	NA	NA	0
cg25713185	0.481497751018681	SLC19A3	2	228582486
cg25713309	0.00806297921615367	OCEL1	19	17337319
cg25714610	0.323492556097437	FAM3A	X	153744216
cg25716286	0.0137144487518877	MED18	1	28655639
cg25716740	0.0138036430649081	MBTD1;UTP18	17	49337652
cg25716871	0.0119198159169176	MAPKAPK3	3	50654228
cg25717844	0.0704638729517775	GAL3ST4	7	99765818
cg25718402	0.00912056805299993	CLDN7	17	7165909
cg25718438	NA	WFDC5	20	43743921
cg25720804	0.843174283776845	TLX3	5	170736389
cg25722142	0.169227681945519	CITED2	6	139695762
cg25723866	0.871013416834897	LTBP4	19	41099080
cg25724441	0.454111480790161	KCNJ2	17	68165759
cg25725843	0.425038782665102	ST6GAL2	2	107504169
cg25729068	0.0234800768968077	TC2N	14	92303235
cg25729716	0.906012122672769	CD79B	17	62010607
cg25729765	0.0514365005957466	SP3	2	174829932
cg25729957	0.0374716393004034	C10orf32	10	104614136
cg25732252	0.560757594060562	ST6GALNAC4	9	130679915
cg25734864	0.573376099175523	PROZ	13	113812986
cg25735280	NA		5	31638951
cg25736482	0.0438109265848037	MBOAT7;TMC4	19	54677232
cg25737491	0.0318857764143045	GABARAP	17	7145532
cg25737664	0.221929171615353	SIRPD	20	1538671
cg25737836	0.880512319400325	C21orf57;MCM3AP	21	47705150
cg25738273	0.647407046536335	DUSP26	8	33457336
cg25739003	0.0372260154947963	EEF1G	11	62341260
cg25741319	0.0373987565894893	CCDC138	2	109402933
cg25741452	0.0268838334635748	KITLG	12	88974161
cg25741794	0.0355614473667421	EFHD2	1	15736999
cg25742201	0.457116912785451	AATF	17	35306863
cg25743584	0.798515959563144	TIAF1;MYO18A	17	27402893
cg25745343	NA	PLEKHB2	2	131862633
cg25746138	0.0183871040648393	MLL4	19	36209626
cg25748127	0.0105197182723866	NA	NA	0
cg25748736	0.286713580650261	NA	NA	0
cg25750259	0.0137042933931837	TTPAL	20	43104962
cg25750404	0.107955130369758	VAMP1	12	6579648
cg25751295	0.0406825489224558	DUSP4	8	29208540
cg25752527	0.0139982115153905	UBXN4	2	136499146
cg25753817	0.141403503446475	INPP1	2	191208232
cg25755261	0.175985878912038	PPP2R3C;KIAA0391	14	35591781
cg25756129	0.00953648312797372	TRA2B	3	185655915
cg25757737	0.0107591248939617	PTPN23	3	47423140
cg25758314	0.327436865677571	RENBP;NAA10	X	153201025
cg25759381	0.920205939030736	TSSK2;DGCR14	22	19118539
cg25759517	0.0107801384277742	PYCR1	17	79895006
cg25760229	0.281379857386288	CACNA1H	16	1203595
cg25762395	0.0117032500446724	LOC100133612;C1orf174	1	3816842
cg25762706	0.853633466154934	STMN4	8	27115867
cg25763788	0.562120186237485	HTR1B	6	78172950
cg25764191	0.775275604469239	NA	NA	0
cg25764464	0.0146077602888986	PLEKHA5	12	19282832
cg25764570	0.107474661841384	HLA-DRA	6	32407289
cg25766046	0.0302578818169726	ROR2	9	94712122
cg25766774	0.68426926629549	ZDHHC3;EXOSC7	3	45018909
cg25769980	0.939166069852085	TLR6	4	38830902
cg25770411	0.868657694877241	GTF2IRD1	7	73946901
cg25771195	NA	C16orf80	16	58163814
cg25771201	0.505238922091464	NA	NA	0
cg25775449	0.860303186238331	LTB4R;CIDEB	14	24781881
cg25776555	0.142055656465807	ZNF614	19	52531777
cg25778166	0.246426535830782	FMO3	1	171059935
cg25778479	0.0985310040639658	BZW2;ANKMY2	7	16686771
cg25780543	0.106075246300666	HTR5A	7	154862770
cg25781123	0.0716531292023131	THUMPD3	3	9404598
cg25781162	0.487006920523556	ABCG8;ABCG5	2	44065996
cg25781202	0.0113328648706558	RNF122	8	33424350
cg25782229	0.918905275265328	WT1	11	32450692
cg25782563	0.0445551041766221	MED9	17	17380313
cg25784308	0.0792772521431533	FAM123C	2	131513216
cg25784394	0.0484139854829477	TROAP	12	49717037
cg25785378	0.0361473045497092	MED15	22	20862326
cg25786436	0.0091701950055634	PRKAG2	7	151573913
cg25786862	0.0614691888433303	CENPQ;MUT	6	49431288
cg25787984	0.814135022957483	DKK3	11	12031508
cg25788012	0.00809954879077356	EXOSC4	8	145133899
cg25791888	NA	HSF2BP;RRP1B	21	45080032
cg25797366	0.912992807943509	NA	NA	0
cg25799433	0.0712164635003135	SIRPB1	20	1600623
cg25799986	0.0631600411592199	WFDC2	20	44098281
cg25802093	0.857034484136482	SPAG6	10	22634038
cg25802424	0.0184383000171913	IRS2	13	110438937
cg25802871	0.130828898613075	FTSJ2;NUDT1	7	2282184
cg25803423	0.0235219843694715	C14orf119;ACIN1	14	23563820
cg25803583	0.96805508057359	SERPINF2	17	1648622
cg25806808	0.202489958520177	CXCL1	4	74734924
cg25807810	0.0146590955593314	NA	NA	0
cg25808839	0.0137112570139935	LACTB	15	63414067
cg25808906	0.150425224876166	DGKG	3	186080023
cg25809905	0.450371483282977	ITGA2B	17	42467728
cg25811575	0.166743575792286	EGR3	8	22551274
cg25811820	0.021412027649217	PLAGL2;POFUT1	20	30795836
cg25812668	0.380714269607172	MID1IP1	X	38662926
cg25812776	0.0112640849931236	TRAF5	1	211500034
cg25813714	0.864262897515458	CYP4F12	19	15782945
cg25813820	0.184489777728649	MPP1	X	154033598
cg25814686	0.0196580916745337	ZNF696	8	144373818
cg25816468	NA	PBXIP1	1	154928408
cg25817752	0.0158029096728458	PDIK1L	1	26438530
cg25820693	0.0248587563181001	SEMA6C	1	151119084
cg25820971	0.0638787050803336	SUPT16H	14	21852127
cg25821963	0.0212379107138255	ABLIM3	5	148521171
cg25822709	0.0563212268066675	RRAGA	9	19048850
cg25823578	0.508261326409562	PTGER2	14	52781312
cg25824226	0.0353644109765503	EBAG9	8	110551708
cg25824330	0.0167040085693884	MRPS18A	6	43655393
cg25826526	NA	C20orf20	20	61426675
cg25827112	0.0130676269283726	TESK2	1	45956773
cg25827139	0.953927779546917	NA	NA	0
cg25827666	0.917624578078482	SH2D2A;NTRK1	1	156785558
cg25828381	0.987891328569546	TUBA3D	2	132233769
cg25829226	NA	PLEKHO2	15	65134451
cg25829729	0.839071285518353	SOHLH2	13	36788667
cg25830052	0.90837976128118	TULP1	6	35480426
cg25831111	NA	COASY	17	40713740
cg25832796	0.0576965908494765	JPH4;AP1G2	14	24038103
cg25833031	0.914709092524662	MTPAP	10	30639296
cg25834275	0.00603521842807028	NFIC	19	3359809
cg25834568	0.122418574881929	RSPO3	6	127439684
cg25835225	0.0173154317079431	ZNF350	19	52490199
cg25836159	0.086429487969869	AGGF1	5	76326301
cg25836271	0.146172537793497	RASGRP2	11	64512829
cg25836301	0.499795141528365	MEG3	14	101292306
cg25836326	0.0389154862929798	DRD3	3	113898609
cg25839227	0.8426896791922	ABI3	17	47288502
cg25839766	0.202453741400487	NA	NA	0
cg25840094	NA	CFHR5	1	196945530
cg25841091	0.0427288145553055	UFD1L;CDC45L	22	19466331
cg25841987	0.0683132774063149	FAM198B	4	159093841
cg25842356	0.904707758146885	MARCH3	5	126367370
cg25842633	0.149553041357168	SCUBE1	22	43738427
cg25843439	0.174492789955531	OR10H3	19	15852574
cg25847835	0.102431624680455	FBXO38	5	147763803
